AutoNum,TagID_Hex,Time_in_ana,Time_out_anac,Weight,Length,Scales,Fins,Eyes,Ad_Clip,Time_out_surgery,Bleeding,Time_recovered,Surgeon,Data_Rec,Rel_group,HT_Temp,HT_DO,SB_Temp,SB_DO,Notes,DateTagged,Tag_Start_Date,FishID,TagID_Decimal,Fish_Type,CommonName,SpeciesName,Origin,StudyID,days_starved,Raceway,Length_Type,Knockout_conc,SurBath_conc,DNA,Tag_placement,Num_sutures,Suture_knot,SutureID,Tag_Weight,Sex,Life_Stage,Rel_loc,Rel_Lat,Rel_Lon,Rel_rkm,Rel_datetime,Tag_status_at_Rel,Last_detect_ref_rec,Manufacturer,TagModel,TagSN,PRI_nominal,PRI_estimate,WarrantyLife,CWT_code,PIT_code,Release Notes,TimeStamp
420,1282,1/0/00,1/0/00,134.5,245,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,DF_20240321,11.6,10.82,11.8,10.77,,3/20/24,3/20/24,SJSH2024-289,4738,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,PDAT,,5,5,159,,900 067000206128,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
421,1280,1/0/00,1/0/00,102.78,230,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,DF_20240321,11.6,10.82,11.8,10.77,,3/20/24,3/20/24,SJSH2024-290,4736,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,PDAT,,5,5,159,,900067000206287,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
422,1278,1/0/00,1/0/00,99.34,220,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,DF_20240321,11.6,10.82,11.8,10.77,,3/20/24,3/20/24,SJSH2024-291,4728,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,PDAT,,5,5,159,,900067000206203,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
423,1276,1/0/00,1/0/00,145.4,241,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,DF_20240321,11.6,10.82,11.8,10.77,,3/20/24,3/20/24,SJSH2024-292,4726,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,PDAT,,5,5,159,,900 067000206147,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
424,1274,1/0/00,1/0/00,92.7,212,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,DF_20240321,11.6,10.82,11.8,10.77,pull through,3/20/24,3/20/24,SJSH2024-293,4724,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,PDAT,,5,5,159,,900 067000206206,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
425,AE76,1/0/00,1/0/00,188.9,266,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-294,44662,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206162,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
426,5772,1/0/00,1/0/00,120.4,228,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-295,22386,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206123,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
427,579D,1/0/00,1/0/00,70.42,196,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-296,22429,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000205885,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
428,5794,1/0/00,1/0/00,121.7,237,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-297,22420,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206085,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
429,ADC1,1/0/00,1/0/00,130.1,243,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-298,44481,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206031,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
430,AD9C,1/0/00,1/0/00,100.05,225,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-299,44444,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000206366,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
431,AE91,1/0/00,1/0/00,102.3,224,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-300,44689,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206268,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
432,AD5B,1/0/00,1/0/00,161.1,257,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-301,44379,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000205973,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
433,5796,1/0/00,1/0/00,175.9,254,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-302,22422,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000206082,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
434,57AE,1/0/00,1/0/00,60.8,178,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.6,10.82,11.8,10.77,,3/21/24,3/21/24,SJSH2024-303,22446,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206163,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
435,AD8E,1/0/00,1/0/00,129.34,235,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.4,10.15,11.8,10.77,,3/21/24,3/21/24,SJSH2024-304,44430,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000206353,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
436,ADE4,1/0/00,1/0/00,113.4,227,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.4,10.15,11.8,10.77,,3/21/24,3/21/24,SJSH2024-305,44516,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206367,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
437,ADB8,1/0/00,1/0/00,97.6,219,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.4,10.15,11.8,10.77,,3/21/24,3/21/24,SJSH2024-306,44472,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000206374,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
438,571C,1/0/00,1/0/00,115.3,229,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240322,11.4,10.15,11.8,10.77,,3/21/24,3/21/24,SJSH2024-307,22300,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206341,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
439,AD67,1/0/00,1/0/00,58.22,190,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.4,10.15,11.8,10.77,,3/21/24,3/21/24,SJSH2024-308,44391,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000206106,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
440,AE42,1/0/00,1/0/00,153.2,253,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.4,10.15,11.8,10.77,,3/21/24,3/21/24,SJSH2024-309,44610,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000205968,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
441,AE24,1/0/00,1/0/00,134.54,238,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,Dos_Reis_20240322,11.4,10.15,11.7,10.77,,3/21/24,3/21/24,SJSH2024-310,44580,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/22/24,On,,ATS,SS400,,5,5,159,,900067000205979,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
